,,,,,,,,,,,,,,,,,,
Index,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Origin Channel,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit
7821,CA-2020-152436,8/12/2020,Second Class,CW-11905,Carl Weiss,Facebook,United States,Cranston,Rhode Island,2920,East,Power Muesli,Steel Cut,OFF-ST-10000036,592.74,6,0,160.0398
7822,CA-2019-169334,21/10/2019,Second Class,GW-14605,Giulietta Weimer,Email,United States,Jackson,Tennessee,38301,South,Power Muesli,Steel Cut,OFF-ST-10004950,111.672,9,0.2,6.9795
7849,CA-2019-104311,2/5/2019,Standard Class,AS-10090,Adam Shillingsburg,Email,United States,Irving,Texas,75061,Central,Power Muesli,Steel Cut,OFF-ST-10000321,18.936,3,0.2,-3.7872
7850,CA-2019-104311,2/5/2019,Standard Class,AS-10090,Adam Shillingsburg,Email,United States,Irving,Texas,75061,Central,Power Muesli,Steel Cut,OFF-ST-10002957,12.672,3,0.2,-3.168
7863,CA-2018-142993,12/10/2018,Standard Class,KA-16525,Kelly Andreada,Email,United States,Seattle,Washington,98103,West,Power Muesli,Steel Cut,OFF-ST-10000934,81.96,2,0,0
7864,CA-2018-143364,14/7/2018,Second Class,TG-21310,Toby Gnade,Email,United States,Mesa,Arizona,85204,West,Power Muesli,Steel Cut,OFF-ST-10002743,272.736,3,0.2,-64.7748
7911,CA-2019-149762,3/12/2019,Standard Class,RD-19720,Roger Demir,Email,United States,Morgan Hill,California,95037,West,Power Muesli,Steel Cut,OFF-ST-10001558,48.72,3,0,7.308
7914,US-2020-105697,25/8/2020,First Class,JE-15715,Joe Elijah,Email,United States,Cleveland,Ohio,44105,East,Power Muesli,Steel Cut,OFF-ST-10003996,25.696,2,0.2,1.9272
7920,CA-2020-139822,15/9/2020,Standard Class,Dp-13240,Dean percer,Facebook,United States,Waterbury,Connecticut,6708,East,Power Muesli,Steel Cut,OFF-ST-10000943,38.62,2,0,10.8136
7939,CA-2020-166093,17/8/2020,Standard Class,RW-19540,Rick Wilson,Sales,United States,Brentwood,California,94513,West,Power Muesli,Steel Cut,OFF-ST-10001496,540.57,3,0,140.5482
7942,CA-2019-146325,14/12/2019,First Class,DS-13180,David Smith,Sales,United States,San Diego,California,92037,West,Power Muesli,Steel Cut,OFF-ST-10001590,134.8,10,0,35.048
7951,CA-2017-131009,1/3/2017,Standard Class,SC-20380,Shahid Collister,Email,United States,El Paso,Texas,79907,Central,Power Muesli,Steel Cut,OFF-ST-10001469,129.552,3,0.2,-22.6716
7954,CA-2017-138359,1/4/2017,Standard Class,KH-16330,Katharine Harms,Sales,United States,Revere,Massachusetts,2151,East,Power Muesli,Steel Cut,OFF-ST-10000636,66.96,4,0,2.6784
7962,CA-2020-104864,18/11/2020,Second Class,JS-15685,Jim Sink,Sales,United States,Miramar,Florida,33023,South,Power Muesli,Steel Cut,OFF-ST-10002301,81.36,5,0.2,-19.323
7990,US-2019-117793,23/8/2019,Standard Class,MA-17560,Matt Abelman,Facebook,United States,Sheboygan,Wisconsin,53081,Central,Power Muesli,Steel Cut,OFF-ST-10002406,14.97,1,0,4.1916
8008,CA-2018-110863,17/11/2018,Standard Class,AA-10645,Anna Andreadi,Email,United States,Oklahoma City,Oklahoma,73120,Central,Power Muesli,Steel Cut,OFF-ST-10002756,541.24,4,0,5.4124
8027,CA-2018-132465,11/9/2018,Second Class,DM-13525,Don Miller,Sales,United States,New York City,New York,10035,East,Power Muesli,Steel Cut,OFF-ST-10003641,78.8,1,0,1.576
8029,CA-2018-132465,11/9/2018,Second Class,DM-13525,Don Miller,Sales,United States,New York City,New York,10035,East,Power Muesli,Steel Cut,OFF-ST-10001932,772.68,4,0,108.1752
8041,CA-2020-121489,21/8/2020,Second Class,CM-11815,Candace McMahon,Sales,United States,Seattle,Washington,98115,West,Power Muesli,Steel Cut,OFF-ST-10000025,572.58,6,0,34.3548
8055,CA-2018-121188,28/8/2018,Standard Class,CB-12025,Cassandra Brandow,Email,United States,Los Angeles,California,90049,West,Power Muesli,Steel Cut,OFF-ST-10001490,892.35,5,0,267.705
8057,CA-2018-121188,28/8/2018,Standard Class,CB-12025,Cassandra Brandow,Email,United States,Los Angeles,California,90049,West,Power Muesli,Steel Cut,OFF-ST-10000736,728.82,9,0,29.1528
8066,CA-2019-132997,7/11/2019,First Class,LW-17215,Luke Weiss,Email,United States,Rochester,New York,14609,East,Power Muesli,Steel Cut,OFF-ST-10003479,116.82,3,0,5.841
8070,CA-2020-151750,1/1/2020,Standard Class,JM-15250,Janet Martin,Email,United States,Huntsville,Texas,77340,Central,Power Muesli,Steel Cut,OFF-ST-10002743,454.56,5,0.2,-107.958
8085,CA-2018-150714,26/10/2018,Standard Class,KH-16690,Kristen Hastings,Sales,United States,Springfield,Oregon,97477,West,Power Muesli,Steel Cut,OFF-ST-10001809,718.64,10,0.2,-161.694
8091,CA-2017-101392,7/12/2017,Standard Class,AS-10630,Ann Steele,Facebook,United States,Seattle,Washington,98103,West,Power Muesli,Steel Cut,OFF-ST-10000532,269.36,7,0,70.0336
8098,CA-2020-122798,28/12/2020,Standard Class,SV-20935,Susan Vittorini,Email,United States,Albuquerque,New Mexico,87105,West,Power Muesli,Steel Cut,OFF-ST-10003058,118.25,5,0,34.2925
8104,CA-2018-149846,22/5/2018,Standard Class,SB-20185,Sarah Brown,Email,United States,Los Angeles,California,90045,West,Power Muesli,Steel Cut,OFF-ST-10002406,104.79,7,0,29.3412
8117,CA-2020-105543,24/11/2020,First Class,BG-11695,Brooke Gillingham,Sales,United States,Garden City,Kansas,67846,Central,Power Muesli,Steel Cut,OFF-ST-10003123,33.29,1,0,7.9896
8128,CA-2018-137064,6/2/2018,Standard Class,TS-21655,Trudy Schmidt,Email,United States,Houston,Texas,77070,Central,Power Muesli,Steel Cut,OFF-ST-10003470,670.752,3,0.2,-125.766
8133,CA-2017-127866,20/7/2017,First Class,JD-15895,Jonathan Doherty,Sales,United States,Riverside,California,92503,West,Power Muesli,Steel Cut,OFF-ST-10001490,535.41,3,0,160.623
8140,CA-2019-102561,18/7/2019,Standard Class,NK-18490,Neil Knudson,Facebook,United States,Philadelphia,Pennsylvania,19140,East,Power Muesli,Steel Cut,OFF-ST-10001476,284.08,10,0.2,24.857
8143,CA-2019-100993,5/2/2019,Standard Class,AZ-10750,Annie Zypern,Email,United States,San Diego,California,92037,West,Power Muesli,Steel Cut,OFF-ST-10004340,186.54,3,0,50.3658
8152,CA-2020-140151,23/3/2020,First Class,RB-19360,Raymond Buch,Email,United States,Seattle,Washington,98115,West,Power Muesli,Steel Cut,OFF-ST-10001558,32.48,2,0,4.872
8175,CA-2017-114125,9/7/2017,Standard Class,GH-14410,Gary Hansen,Facebook,United States,Los Angeles,California,90049,West,Power Muesli,Steel Cut,OFF-ST-10001505,23.92,4,0,4.0664
8177,CA-2019-135965,22/9/2019,First Class,SZ-20035,Sam Zeldin,Facebook,United States,New York City,New York,10035,East,Power Muesli,Steel Cut,OFF-ST-10002370,128.34,6,0,37.2186
8201,CA-2020-125269,24/4/2020,Standard Class,AF-10870,Art Ferguson,Email,United States,Chicago,Illinois,60610,Central,Power Muesli,Steel Cut,OFF-ST-10004123,72.784,1,0.2,-18.196
8202,CA-2018-114811,8/11/2018,First Class,KD-16495,Keith Dawkins,Sales,United States,New York City,New York,10024,East,Power Muesli,Steel Cut,OFF-ST-10000885,67.15,5,0,16.7875
8210,CA-2018-141565,20/9/2018,Standard Class,BG-11035,Barry Gonzalez,Email,United States,Nashville,Tennessee,37211,South,Power Muesli,Steel Cut,OFF-ST-10001522,294.368,4,0.2,-58.8736
8213,CA-2019-116337,7/11/2019,Standard Class,MC-17845,Michael Chen,Email,United States,Dallas,Texas,75220,Central,Power Muesli,Steel Cut,OFF-ST-10001272,314.088,3,0.2,19.6305
8223,CA-2017-152905,18/2/2017,Standard Class,AB-10015,Aaron Bergman,Email,United States,Arlington,Texas,76017,Central,Power Muesli,Steel Cut,OFF-ST-10000321,12.624,2,0.2,-2.5248
8229,CA-2019-123050,4/4/2019,Second Class,BC-11125,Becky Castell,Facebook,United States,Troy,New York,12180,East,Power Muesli,Steel Cut,OFF-ST-10003455,31.02,2,0,8.0652
8233,CA-2017-158225,22/9/2017,Standard Class,SE-20110,Sanjit Engle,Email,United States,San Jose,California,95123,West,Power Muesli,Steel Cut,OFF-ST-10000675,169.45,5,0,42.3625
8234,CA-2017-158225,22/9/2017,Standard Class,SE-20110,Sanjit Engle,Email,United States,San Jose,California,95123,West,Power Muesli,Steel Cut,OFF-ST-10002301,40.68,2,0,0.4068
8238,CA-2020-103065,20/10/2020,First Class,PT-19090,Pete Takahito,Email,United States,Jacksonville,Florida,32216,South,Power Muesli,Steel Cut,OFF-ST-10000617,4.768,2,0.2,-0.7748
8246,US-2017-143581,19/8/2017,Standard Class,BS-11365,Bill Shonely,Sales,United States,Columbus,Georgia,31907,South,Power Muesli,Steel Cut,OFF-ST-10000991,344.91,3,0,10.3473
8253,CA-2018-140221,5/3/2018,Second Class,MS-17365,Maribeth Schnelling,Email,United States,Chicago,Illinois,60653,Central,Power Muesli,Steel Cut,OFF-ST-10000777,60.416,2,0.2,6.0416
8257,CA-2020-152310,12/8/2020,Standard Class,DK-12895,Dana Kaydos,Email,United States,Seattle,Washington,98103,West,Power Muesli,Steel Cut,OFF-ST-10001228,46.74,3,0,11.685
8262,CA-2019-118101,26/6/2019,First Class,SN-20560,Skye Norling,Facebook,United States,Roseville,Michigan,48066,Central,Power Muesli,Steel Cut,OFF-ST-10001837,171.04,4,0,44.4704
8275,CA-2020-164112,30/6/2020,Standard Class,ND-18460,Neil Ducich,Sales,United States,Mount Vernon,New York,10550,East,Power Muesli,Steel Cut,OFF-ST-10002615,1085.42,7,0,282.2092
8279,US-2019-139262,21/2/2019,Standard Class,LC-16960,Lindsay Castell,Facebook,United States,Tampa,Florida,33614,South,Power Muesli,Steel Cut,OFF-ST-10001496,432.456,3,0.2,32.4342
8280,CA-2020-146192,22/4/2020,Standard Class,BD-11725,Bruce Degenhardt,Email,United States,Columbus,Georgia,31907,South,Power Muesli,Steel Cut,OFF-ST-10003716,675.06,3,0,87.7578
8310,CA-2017-168312,1/3/2017,Standard Class,GW-14605,Giulietta Weimer,Email,United States,Houston,Texas,77036,Central,Power Muesli,Steel Cut,OFF-ST-10003692,137.352,3,0.2,8.5845
8320,CA-2020-133620,13/11/2020,Standard Class,EM-14065,Erin Mull,Email,United States,New York City,New York,10009,East,Power Muesli,Steel Cut,OFF-ST-10004634,11.21,1,0,3.363
8325,CA-2020-144456,8/9/2020,First Class,FC-14245,Frank Carlisle,Facebook,United States,Hialeah,Florida,33012,South,Power Muesli,Steel Cut,OFF-ST-10001321,61.68,5,0.2,5.397
8332,CA-2019-153269,9/3/2019,First Class,PS-18760,Pamela Stobb,Email,United States,Andover,Massachusetts,1810,East,Power Muesli,Steel Cut,OFF-ST-10004634,11.21,1,0,3.363
8343,CA-2019-132549,25/11/2019,Standard Class,JK-15370,Jay Kimmel,Email,United States,Huntsville,Alabama,35810,South,Power Muesli,Steel Cut,OFF-ST-10001325,73.36,7,0,19.8072
8358,CA-2017-110555,11/4/2017,Standard Class,MM-18055,Michelle Moray,Email,United States,Great Falls,Montana,59405,West,Power Muesli,Steel Cut,OFF-ST-10000876,87.08,7,0,24.3824
8364,CA-2020-147207,2/1/2020,Second Class,TS-21655,Trudy Schmidt,Email,United States,El Paso,Texas,79907,Central,Power Muesli,Steel Cut,OFF-ST-10002615,372.144,3,0.2,27.9108
8374,CA-2019-152940,10/11/2019,First Class,RO-19780,Rose O'Brian,Email,United States,San Francisco,California,94110,West,Power Muesli,Steel Cut,OFF-ST-10000352,29.74,1,0,4.461
8378,CA-2018-162964,12/11/2018,Standard Class,MF-18250,Monica Federle,Sales,United States,Houston,Texas,77095,Central,Power Muesli,Steel Cut,OFF-ST-10002344,64.784,1,0.2,-14.5764
8387,CA-2018-149601,28/5/2018,Standard Class,TB-21625,Trudy Brown,Email,United States,Manchester,Connecticut,6040,East,Power Muesli,Steel Cut,OFF-ST-10001558,16.24,1,0,2.436
8388,CA-2018-149601,28/5/2018,Standard Class,TB-21625,Trudy Brown,Email,United States,Manchester,Connecticut,6040,East,Power Muesli,Steel Cut,OFF-ST-10001328,77.55,5,0,21.714
8400,CA-2018-133837,13/4/2018,Standard Class,TH-21100,Thea Hendricks,Email,United States,Glendale,Arizona,85301,West,Power Muesli,Steel Cut,OFF-ST-10000344,10.744,1,0.2,0.8058
8418,CA-2020-118199,9/5/2020,First Class,LB-16795,Laurel Beltran,Facebook,United States,Seattle,Washington,98105,West,Power Muesli,Steel Cut,OFF-ST-10000604,104.28,3,0,26.07
8420,CA-2020-118199,9/5/2020,First Class,LB-16795,Laurel Beltran,Facebook,United States,Seattle,Washington,98105,West,Power Muesli,Steel Cut,OFF-ST-10000636,66.96,4,0,2.6784
8431,US-2017-113124,30/3/2017,Standard Class,NC-18340,Nat Carroll,Email,United States,Apple Valley,Minnesota,55124,Central,Power Muesli,Steel Cut,OFF-ST-10001511,129.3,2,0,6.465
8454,CA-2019-125087,18/4/2019,Standard Class,TH-21115,Thea Hudgings,Sales,United States,Houston,Texas,77070,Central,Power Muesli,Steel Cut,OFF-ST-10001780,1554.936,3,0.2,77.7468
8462,CA-2017-146500,30/8/2017,Standard Class,AT-10735,Annie Thurman,Email,United States,Bristol,Connecticut,6010,East,Power Muesli,Steel Cut,OFF-ST-10000563,95.94,3,0,9.594
8466,CA-2018-116512,9/4/2018,Standard Class,MC-18100,Mick Crebagga,Email,United States,New York City,New York,10024,East,Power Muesli,Steel Cut,OFF-ST-10001505,17.94,3,0,3.0498
8474,CA-2018-169733,22/10/2018,Second Class,GM-14500,Gene McClure,Email,United States,Hollywood,Florida,33021,South,Power Muesli,Steel Cut,OFF-ST-10000876,9.952,1,0.2,0.9952
8529,CA-2020-161172,16/3/2020,First Class,SP-20920,Susan Pistek,Email,United States,Columbus,Ohio,43229,East,Power Muesli,Steel Cut,OFF-ST-10000675,54.224,2,0.2,3.389
8533,CA-2019-156748,30/11/2019,Standard Class,BS-11755,Bruce Stewart,Email,United States,Detroit,Michigan,48227,Central,Power Muesli,Steel Cut,OFF-ST-10001370,496.86,7,0,24.843
8542,CA-2018-157287,22/12/2018,First Class,HR-14830,Harold Ryan,Sales,United States,Philadelphia,Pennsylvania,19140,East,Power Muesli,Steel Cut,OFF-ST-10001172,33.568,2,0.2,1.6784
8557,CA-2018-117884,22/3/2018,First Class,DC-13285,Debra Catini,Email,United States,Plantation,Florida,33317,South,Power Muesli,Steel Cut,OFF-ST-10002182,150.408,9,0.2,-33.8418
8579,CA-2020-146164,22/12/2020,Standard Class,CM-12190,Charlotte Melton,Email,United States,Rochester,Minnesota,55901,Central,Power Muesli,Steel Cut,OFF-ST-10001228,31.16,2,0,7.79
8584,CA-2017-130673,20/5/2017,Second Class,MC-17590,Matt Collister,Sales,United States,San Marcos,Texas,78666,Central,Power Muesli,Steel Cut,OFF-ST-10000636,66.96,5,0.2,-13.392
8589,CA-2018-138492,15/5/2018,Standard Class,FC-14335,Fred Chung,Sales,United States,Philadelphia,Pennsylvania,19140,East,Power Muesli,Steel Cut,OFF-ST-10002583,51.968,2,0.2,-10.3936
8620,CA-2020-132437,8/9/2020,Second Class,EM-14095,Eudokia Martin,Sales,United States,New York City,New York,10024,East,Power Muesli,Steel Cut,OFF-ST-10001031,65.12,4,0,16.9312
8623,US-2019-114230,27/11/2019,Standard Class,CM-12235,Chris McAfee,Email,United States,Phoenix,Arizona,85023,West,Power Muesli,Steel Cut,OFF-ST-10000876,39.808,4,0.2,3.9808
8627,CA-2018-164084,7/9/2018,Standard Class,AG-10525,Andy Gerbode,Sales,United States,New York City,New York,10011,East,Power Muesli,Steel Cut,OFF-ST-10003638,70.26,3,0,18.9702
8637,CA-2017-160094,30/4/2017,First Class,JM-16195,Justin MacKendrick,Email,United States,Louisville,Kentucky,40214,South,Power Muesli,Steel Cut,OFF-ST-10000585,826,5,0,214.76
8649,CA-2019-164574,29/7/2019,Standard Class,RH-19555,Ritsa Hightower,Email,United States,Charlotte,North Carolina,28205,South,Power Muesli,Steel Cut,OFF-ST-10003816,704.76,5,0.2,26.4285
8672,US-2017-159611,27/12/2017,Second Class,KB-16315,Karl Braun,Email,United States,Cleveland,Ohio,44105,East,Power Muesli,Steel Cut,OFF-ST-10002790,118.16,2,0.2,-25.109
8675,CA-2020-163265,16/2/2020,Standard Class,JS-16030,Joy Smith,Email,United States,Decatur,Illinois,62521,Central,Power Muesli,Steel Cut,OFF-ST-10000642,50.352,3,0.2,-8.1822
8686,CA-2020-137323,14/11/2020,Second Class,PW-19030,Pauline Webber,Sales,United States,Watertown,New York,13601,East,Power Muesli,Steel Cut,OFF-ST-10003996,96.36,6,0,25.0536
8702,CA-2020-119284,15/6/2020,Standard Class,TS-21205,Thomas Seio,Sales,United States,Nashville,Tennessee,37211,South,Power Muesli,Steel Cut,OFF-ST-10001490,142.776,1,0.2,17.847
8711,CA-2017-119144,16/11/2017,First Class,JD-16150,Justin Deggeller,Sales,United States,Los Angeles,California,90008,West,Power Muesli,Steel Cut,OFF-ST-10000991,344.91,3,0,10.3473
8722,CA-2019-120824,12/6/2019,Second Class,AW-10930,Arthur Wiediger,Facebook,United States,Houston,Texas,77070,Central,Power Muesli,Steel Cut,OFF-ST-10002562,67.536,9,0.2,6.7536
8730,CA-2018-103870,27/12/2018,Standard Class,SP-20860,Sung Pak,Sales,United States,Murfreesboro,Tennessee,37130,South,Power Muesli,Steel Cut,OFF-ST-10002562,22.512,3,0.2,2.2512
8736,US-2017-169390,7/2/2017,Second Class,CS-12250,Chris Selesnick,Sales,United States,New York City,New York,10024,East,Power Muesli,Steel Cut,OFF-ST-10001558,64.96,4,0,9.744
8737,CA-2019-168774,4/9/2019,Standard Class,RP-19855,Roy Phan,Sales,United States,Woodbury,Minnesota,55125,Central,Power Muesli,Steel Cut,OFF-ST-10001490,535.41,3,0,160.623
8763,CA-2019-112578,29/12/2019,Standard Class,FO-14305,Frank Olsen,Email,United States,Sacramento,California,95823,West,Power Muesli,Steel Cut,OFF-ST-10003722,14.03,1,0,4.0687
8780,CA-2018-165813,20/3/2018,Second Class,BM-11785,Bryan Mills,Email,United States,Salem,Oregon,97301,West,Power Muesli,Steel Cut,OFF-ST-10004258,29.304,3,0.2,2.5641
8830,CA-2017-109680,6/10/2017,First Class,VP-21760,Victoria Pisteka,Sales,United States,Indianapolis,Indiana,46203,Central,Power Muesli,Steel Cut,OFF-ST-10001932,386.34,2,0,54.0876
8834,US-2020-132675,24/9/2020,Standard Class,KF-16285,Karen Ferguson,Facebook,United States,Sandy Springs,Georgia,30328,South,Power Muesli,Steel Cut,OFF-ST-10004950,15.51,1,0,3.8775
8844,CA-2017-141173,18/11/2017,Second Class,JC-16105,Julie Creighton,Sales,United States,Minneapolis,Minnesota,55407,Central,Power Muesli,Steel Cut,OFF-ST-10000885,67.15,5,0,16.7875
8872,CA-2020-101805,1/12/2020,Standard Class,SH-19975,Sally Hughsby,Sales,United States,Seattle,Washington,98105,West,Power Muesli,Steel Cut,OFF-ST-10002756,541.24,4,0,5.4124
8879,CA-2020-126928,17/9/2020,Standard Class,GZ-14470,Gary Zandusky,Email,United States,Morristown,New Jersey,7960,East,Power Muesli,Steel Cut,OFF-ST-10000615,34.05,3,0,9.534
8888,CA-2017-169642,27/7/2017,Second Class,BB-10990,Barry Blumstein,Sales,United States,Los Angeles,California,90036,West,Power Muesli,Steel Cut,OFF-ST-10002574,276.28,2,0,0
8896,CA-2019-167241,15/8/2019,Standard Class,BD-11320,Bill Donatelli,Email,United States,Los Angeles,California,90004,West,Power Muesli,Steel Cut,OFF-ST-10001505,17.94,3,0,3.0498
8915,US-2019-144057,9/5/2019,Standard Class,CV-12805,Cynthia Voltz,Sales,United States,Austin,Texas,78745,Central,Power Muesli,Steel Cut,OFF-ST-10001490,856.656,6,0.2,107.082
8952,CA-2020-150910,22/12/2020,Standard Class,JL-15130,Jack Lebron,Email,United States,Jackson,Tennessee,38301,South,Power Muesli,Steel Cut,OFF-ST-10000918,26.16,3,0.2,1.962
8969,CA-2017-166730,30/12/2017,First Class,DD-13570,Dorothy Dickinson,Email,United States,Memphis,Tennessee,38109,South,Power Muesli,Steel Cut,OFF-ST-10002554,39.128,1,0.2,-8.8038
9006,CA-2020-107825,18/11/2020,First Class,NB-18655,Nona Balk,Sales,United States,Milwaukee,Wisconsin,53209,Central,Power Muesli,Steel Cut,OFF-ST-10001321,92.52,6,0,24.9804
9007,CA-2020-107825,18/11/2020,First Class,NB-18655,Nona Balk,Sales,United States,Milwaukee,Wisconsin,53209,Central,Power Muesli,Steel Cut,OFF-ST-10000777,37.76,1,0,10.5728
9038,CA-2018-166492,7/4/2018,First Class,RP-19390,Resi Pölking,Email,United States,New York City,New York,10035,East,Power Muesli,Steel Cut,OFF-ST-10002214,22.58,2,0,5.8708
9072,CA-2018-136105,12/6/2018,Standard Class,SZ-20035,Sam Zeldin,Facebook,United States,Columbus,Indiana,47201,Central,Power Muesli,Steel Cut,OFF-ST-10002444,24.56,2,0,6.8768
9075,CA-2017-136336,21/4/2017,Standard Class,DB-13555,Dorothy Badders,Sales,United States,Henderson,Kentucky,42420,South,Power Muesli,Steel Cut,OFF-ST-10002574,828.84,6,0,0
9084,CA-2018-104038,6/2/2018,First Class,LO-17170,Lori Olson,Sales,United States,Suffolk,Virginia,23434,South,Power Muesli,Steel Cut,OFF-ST-10002554,146.73,3,0,2.9346
9090,CA-2019-131093,17/9/2019,Second Class,TS-21610,Troy Staebel,Email,United States,Springfield,Ohio,45503,East,Power Muesli,Steel Cut,OFF-ST-10002790,295.4,5,0.2,-62.7725
9091,US-2020-148831,13/10/2020,First Class,AH-10210,Alan Hwang,Email,United States,Louisville,Kentucky,40214,South,Power Muesli,Steel Cut,OFF-ST-10002974,348.56,8,0,104.568
9103,CA-2018-163181,7/11/2018,Standard Class,AB-10105,Adrian Barton,Email,United States,Houston,Texas,77041,Central,Power Muesli,Steel Cut,OFF-ST-10001713,84.784,2,0.2,-16.9568
9106,CA-2018-163181,7/11/2018,Standard Class,AB-10105,Adrian Barton,Email,United States,Houston,Texas,77041,Central,Power Muesli,Steel Cut,OFF-ST-10000129,177.648,2,0.2,-28.8678
9113,CA-2017-132010,13/10/2017,First Class,MA-17995,Michelle Arnett,Facebook,United States,Richmond,Virginia,23223,South,Power Muesli,Steel Cut,OFF-ST-10003641,315.2,4,0,6.304
